N,I,H,G,P,K,psnr,total_time,epoch_time
77.0,77.0,0,0,77.0,0,20.468509038802416,0.000802231,0.000802231
78.0,78.0,0,0,78.0,0,20.520045658080768,0.000740644,0.000740644
79.0,79.0,0,0,79.0,0,20.59032234339187,0.001238566,0.001238566
80.0,80.0,0,0,80.0,0,20.64617401623048,0.0007505610000000001,0.0007505610000000001
81.0,81.0,0,0,81.0,0,20.72790011508099,0.0007410190000000001,0.0007410190000000001
82.0,82.0,0,0,82.0,0,20.733902262992324,0.0007612150000000001,0.0007612150000000001
83.0,83.0,0,0,83.0,0,20.737629480923125,0.001098576,0.001098576
84.0,84.0,0,0,84.0,0,20.73775075667461,0.000765156,0.000765156
85.0,85.0,0,0,85.0,0,20.742298404557445,0.0009078980000000001,0.0009078980000000001
86.0,86.0,0,0,86.0,0,20.748638137419157,0.0007783250000000001,0.0007783250000000001
87.0,87.0,0,0,87.0,0,20.757227036183245,0.0007995840000000001,0.0007995840000000001
88.0,88.0,0,0,88.0,0,20.759424249800944,0.0007939700000000001,0.0007939700000000001
89.0,89.0,0,0,89.0,0,20.76277229688443,0.000812675,0.000812675
90.0,90.0,0,0,90.0,0,20.76603270058204,0.000831139,0.000831139
91.0,91.0,0,0,91.0,0,20.8025052900457,0.0008149050000000001,0.0008149050000000001
92.0,92.0,0,0,92.0,0,20.808954542174888,0.0008298740000000001,0.0008298740000000001
93.0,93.0,0,0,93.0,0,20.814091576693006,0.000837942,0.000837942
94.0,94.0,0,0,94.0,0,20.85254353218056,0.0008466700000000001,0.0008466700000000001
95.0,95.0,0,0,95.0,0,20.857767897017276,0.0008467370000000001,0.0008467370000000001
96.0,96.0,0,0,96.0,0,20.873334886746683,0.000853605,0.000853605
97.0,97.0,0,0,97.0,0,20.978854003457,0.0009079810000000001,0.0009079810000000001
98.0,98.0,0,0,98.0,0,20.98771141085752,0.0009222470000000001,0.0009222470000000001
99.0,99.0,0,0,99.0,0,20.99319458007227,0.0009164310000000001,0.0009164310000000001
100.0,100.0,0,0,100.0,0,21.014971922320488,0.0009231970000000001,0.0009231970000000001
101.0,101.0,0,0,101.0,0,21.023834767027868,0.0009332510000000001,0.0009332510000000001
102.0,102.0,0,0,102.0,0,21.053064549844194,0.000950999,0.000950999
103.0,103.0,0,0,103.0,0,21.053344451018773,0.0009491030000000001,0.0009491030000000001
104.0,104.0,0,0,104.0,0,21.062547414861115,0.00111086,0.00111086
105.0,105.0,0,0,105.0,0,21.081472499128317,0.0011046060000000002,0.0011046060000000002
106.0,106.0,0,0,106.0,0,21.09516726309467,0.0009889200000000001,0.0009889200000000001
107.0,107.0,0,0,107.0,0,21.13559602251053,0.0009889130000000001,0.0009889130000000001
108.0,108.0,0,0,108.0,0,21.140689331822333,0.0009998560000000001,0.0009998560000000001
109.0,109.0,0,0,109.0,0,21.14346834569477,0.001006053,0.001006053
110.0,110.0,0,0,110.0,0,21.173961986491395,0.001011277,0.001011277
111.0,111.0,0,0,111.0,0,21.178214979957502,0.0010396370000000002,0.0010396370000000002
112.0,112.0,0,0,112.0,0,21.178821412489675,0.001036838,0.001036838
