N,I,H,G,P,K,psnr,total_time,epoch_time
10,10,1,1,11,0.1,14.511759357478384,6.333121536,0.0006333121536
10,10,1,2,22,0.2,16.595066120050323,6.274772992000001,0.0006274772992
10,10,1,3,33,0.3,17.474188533761062,6.352607232,0.0006352607232
10,10,1,4,44,0.4,18.139762637043,6.350156800000001,0.00063501568
10,10,1,5,55,0.5,18.239713668525926,6.283449344,0.0006283449344000001
2,2,1,1,3,0.5,12.363099746745057,6.116586496,0.0006116586496
2,2,1,2,6,1.0,12.737583272029108,6.124420096000001,0.0006124420096000001
2,2,1,3,9,1.5,13.394588140972685,6.279524352,0.0006279524352
2,2,1,4,12,2.0,13.394588140972685,6.47789312,0.000647789312
2,2,1,5,15,2.5,13.793468639783333,6.2898944000000006,0.00062898944
2,2,1,6,18,3.0,13.858528279817659,6.384923648,0.0006384923648
2,2,2,2,10,1.0,12.363179756014436,8.044297216,0.0008044297216000001
3,3,1,1,4,0.3333333333333333,12.44070650743989,6.271208448,0.0006271208448
3,3,1,2,8,0.6666666666666666,12.782861158519232,6.275746816000001,0.0006275746816000001
3,3,1,3,12,1.0,14.404139057410244,6.173894656000001,0.0006173894656
3,3,1,4,16,1.3333333333333333,13.4878191748249,6.4758016000000005,0.00064758016
3,3,1,5,20,1.6666666666666667,14.684181938542922,6.344804352000001,0.0006344804352
3,3,1,6,24,2.0,14.833150653198853,6.321994752,0.0006321994752
4,4,1,1,5,0.25,12.476963257976042,6.171702784000001,0.0006171702784000001
4,4,1,2,10,0.5,13.896720881128587,6.261128704000001,0.0006261128704000001
4,4,1,3,15,0.75,14.11965670556118,6.142151168000001,0.0006142151168000001
4,4,1,4,20,1.0,15.215822680760564,6.469789696,0.0006469789696
4,4,1,5,25,1.25,16.25892060048313,6.270300160000001,0.000627030016
4,4,1,6,30,1.5,15.94879561162527,6.2738186240000005,0.0006273818624
5,5,1,1,6,0.2,12.53027033615445,6.299878400000001,0.00062998784
5,5,1,2,12,0.4,13.744908894717565,6.1392660480000005,0.0006139266048
5,5,1,3,18,0.6,15.179688122105626,6.25292032,0.000625292032
5,5,1,4,24,0.8,16.193755172118568,6.456881152,0.0006456881152
5,5,1,5,30,1.0,16.62135207801688,6.298542080000001,0.000629854208
5,5,1,6,36,1.2,17.323744493199186,6.333263872000001,0.0006333263872000001
6,6,1,1,7,0.16666666666666666,13.381946964817681,6.285284352000001,0.0006285284352
6,6,1,2,14,0.3333333333333333,15.431070660243433,6.184536064,0.0006184536064
6,6,1,3,21,0.5,16.166053868275647,6.481146880000001,0.000648114688
6,6,1,4,28,0.6666666666666666,16.758468114127105,6.397097984,0.0006397097984
6,6,1,5,35,0.8333333333333334,17.19964397089636,6.313766912,0.0006313766912
7,7,1,1,8,0.14285714285714285,13.393102940657414,6.284764160000001,0.0006284764160000001
7,7,1,2,16,0.2857142857142857,15.234395211278631,6.288596992,0.0006288596992
7,7,1,3,24,0.42857142857142855,15.785331260486284,6.48242176,0.000648242176
7,7,1,4,32,0.5714285714285714,17.14335178682934,6.343209472000001,0.0006343209472
7,7,1,5,40,0.7142857142857143,17.59503608651025,6.451267584,0.0006451267584
8,8,1,1,9,0.125,13.652597513410491,6.105475072,0.0006105475072
8,8,1,2,18,0.25,15.156673221490644,6.2778818560000005,0.0006277881856
8,8,1,3,27,0.375,16.988565755116543,6.43554048,0.000643554048
8,8,1,4,36,0.5,17.797970009028962,6.389796864,0.0006389796864
8,8,1,5,45,0.625,18.314137424571832,6.307270144,0.0006307270144
9,9,1,1,10,0.1111111111111111,13.768752324884128,6.323745280000001,0.0006323745280000001
9,9,1,2,20,0.2222222222222222,15.792522159559308,6.258897920000001,0.0006258897920000001
9,9,1,3,30,0.3333333333333333,17.137892269148917,6.409154048,0.0006409154048000001
9,9,1,4,40,0.4444444444444444,17.848903179822614,6.371861504,0.0006371861503999999
9,9,1,5,50,0.5555555555555556,18.394555907043305,6.3112232960000005,0.0006311223296000001
