N,I,H,G,P,K,psnr,total_time,epoch_time
67.0,4489.0,0,0,4489.0,0,24.636156517702045,0.0031808020000000004,0.0031808020000000004
68.0,4624.0,0,0,4624.0,0,24.67701256775411,0.004546762,0.004546762
69.0,4761.0,0,0,4761.0,0,24.74645114010176,0.003500024,0.003500024
70.0,4900.0,0,0,4900.0,0,24.811010690799034,0.003403174,0.003403174
71.0,5041.0,0,0,5041.0,0,24.825083632466477,0.00355697,0.00355697
72.0,5184.0,0,0,5184.0,0,24.87519019560743,0.002922215,0.002922215
73.0,5329.0,0,0,5329.0,0,24.938548861717482,0.0026131400000000003,0.0026131400000000003
74.0,5476.0,0,0,5476.0,0,24.94762764751906,0.003274089,0.003274089
75.0,5625.0,0,0,5625.0,0,25.021726044612894,0.003285664,0.003285664
76.0,5776.0,0,0,5776.0,0,25.079556379687983,0.0032957760000000003,0.0032957760000000003
77.0,5929.0,0,0,5929.0,0,25.110678087522082,0.0035582030000000002,0.0035582030000000002
78.0,6084.0,0,0,6084.0,0,25.182051366562686,0.0028380460000000003,0.0028380460000000003
79.0,6241.0,0,0,6241.0,0,25.174599506715577,0.006704171,0.006704171
80.0,6400.0,0,0,6400.0,0,25.264989487407682,0.002462061,0.002462061
81.0,6561.0,0,0,6561.0,0,25.276101396086954,0.002465441,0.002465441
82.0,6724.0,0,0,6724.0,0,25.329595548410357,0.0024302810000000003,0.0024302810000000003
83.0,6889.0,0,0,6889.0,0,25.36303619832716,0.0024635010000000003,0.0024635010000000003
84.0,7056.0,0,0,7056.0,0,25.42382784342522,0.0025828020000000004,0.0025828020000000004
85.0,7225.0,0,0,7225.0,0,25.472716413765784,0.002537155,0.002537155
86.0,7396.0,0,0,7396.0,0,25.49314793258006,0.0032564060000000003,0.0032564060000000003
87.0,7569.0,0,0,7569.0,0,25.5598412462983,0.002555159,0.002555159
88.0,7744.0,0,0,7744.0,0,25.583756913351067,0.0025128390000000002,0.0025128390000000002
89.0,7921.0,0,0,7921.0,0,25.62543233296661,0.002726824,0.002726824
90.0,8100.0,0,0,8100.0,0,25.66721549188499,0.002548709,0.002548709
91.0,8281.0,0,0,8281.0,0,25.687135298312796,0.004182905000000001,0.004182905000000001
92.0,8464.0,0,0,8464.0,0,25.72609784502616,0.002689728,0.002689728
93.0,8649.0,0,0,8649.0,0,25.773010876121614,0.003165485,0.003165485
94.0,8836.0,0,0,8836.0,0,25.81062111557705,0.0026778260000000003,0.0026778260000000003
95.0,9025.0,0,0,9025.0,0,25.85460504118624,0.003460438,0.003460438
96.0,9216.0,0,0,9216.0,0,25.89080118281483,0.002699803,0.002699803
97.0,9409.0,0,0,9409.0,0,25.9608786096288,0.003597166,0.003597166
98.0,9604.0,0,0,9604.0,0,25.996675399401838,0.0032293770000000003,0.0032293770000000003
99.0,9801.0,0,0,9801.0,0,26.047094868856874,0.004027449000000001,0.004027449000000001
100.0,10000.0,0,0,10000.0,0,26.045708634185303,0.0031959170000000004,0.0031959170000000004
101.0,10201.0,0,0,10201.0,0,26.124328489728352,0.0031951920000000003,0.0031951920000000003
102.0,10404.0,0,0,10404.0,0,26.131044449224806,0.0032027640000000003,0.0032027640000000003
103.0,10609.0,0,0,10609.0,0,26.132130341918707,0.003209429,0.003209429
104.0,10816.0,0,0,10816.0,0,26.183984150519734,0.004015225,0.004015225
105.0,11025.0,0,0,11025.0,0,26.246965260332026,0.003981176,0.003981176
