N,I,H,G,P,K,psnr,total_time,epoch_time
10,20,1,1,21,0.05,14.122721938431258,58.791858176000005,0.0058791858176
10,20,1,10,210,0.5,16.02943789184357,113.29229619200001,0.011329229619200002
10,20,1,2,42,0.1,14.766210635620016,73.200279552,0.0073200279552
10,20,1,3,63,0.15,15.325003155618624,78.020870144,0.0078020870144
10,20,1,4,84,0.2,15.456275032565884,83.060178944,0.0083060178944
10,20,1,5,105,0.25,15.548191563873221,86.02854195200001,0.008602854195200002
10,20,1,6,126,0.3,15.798382825498717,90.16601804800001,0.009016601804800002
10,20,1,7,147,0.35,15.78661266991064,94.521655296,0.009452165529600001
10,20,1,8,168,0.4,15.856938434337662,97.376239616,0.0097376239616
10,20,1,9,189,0.45,15.94619199903943,108.50769305600001,0.010850769305600002
10,20,2,1,22,0.05,4.741171313559577,77.292249088,0.0077292249088
10,20,2,2,46,0.1,14.186413822790042,120.22054912,0.012022054912
10,20,2,4,100,0.2,15.56039608035718,133.226971136,0.0133226971136
10,20,3,3,81,0.15,15.367259279560212,174.74787737600002,0.0174747877376
10,20,4,3,90,0.15,15.4657605248353,223.33893836800002,0.0223338938368
10,20,5,3,99,0.15,15.381379448055075,272.53773107200004,0.027253773107200004
10,20,6,2,62,0.1,4.741171313559577,298.8670976,0.02988670976
11,22,1,5,115,0.22727272727272727,15.567498043625585,87.10791987200001,0.008710791987200001
11,22,2,4,108,0.18181818181818182,15.594940835096281,134.851584,0.0134851584
11,22,3,3,87,0.13636363636363635,14.775736793312834,175.8937088,0.01758937088
11,22,4,3,96,0.13636363636363635,15.511849803244559,224.37527552,0.022437527552
11,22,5,3,105,0.13636363636363635,15.240646286861645,273.77729536000004,0.027377729536000005
11,22,6,3,114,0.13636363636363635,15.303591386796144,327.30519961600004,0.0327305199616
12,24,1,5,125,0.20833333333333334,15.74780300497125,87.17225984000001,0.008717225984000002
12,24,2,4,116,0.16666666666666666,15.65542333222773,135.456301056,0.0135456301056
12,24,3,4,132,0.16666666666666666,15.735623778059624,184.070602752,0.0184070602752
12,24,4,3,102,0.125,15.436419172396313,220.26335027200003,0.022026335027200004
12,24,5,3,111,0.125,15.02017708990564,272.31338496,0.027231338496000002
12,24,6,3,120,0.125,15.46555037147259,321.11951872000003,0.032111951872
13,26,1,6,162,0.23076923076923078,15.860059684297674,96.97230848000001,0.009697230848000001
13,26,2,5,160,0.19230769230769232,15.7929314364902,147.65590118400002,0.014765590118400002
13,26,3,4,140,0.15384615384615385,15.784041955660285,195.937779712,0.019593777971200002
13,26,4,4,156,0.15384615384615385,15.881992782803067,240.456597504,0.0240456597504
13,26,5,3,117,0.11538461538461539,14.932519079967502,278.85830144,0.027885830144
13,26,6,3,126,0.11538461538461539,15.395176386446263,328.85424128,0.032885424128
2,4,1,1,5,0.25,13.534066880577424,41.548816384000006,0.0041548816384
2,4,1,10,50,2.5,14.866817097096629,100.62415462400001,0.010062415462400002
2,4,1,2,10,0.5,13.853187289458258,63.507615744000006,0.0063507615744000006
2,4,1,3,15,0.75,13.900857536826637,68.037681152,0.0068037681152000005
2,4,1,4,20,1.0,14.059428625406365,71.694319616,0.0071694319616000006
2,4,1,5,25,1.25,14.089422703987445,75.390590976,0.0075390590976
2,4,1,6,30,1.5,14.095683088758026,78.855143424,0.0078855143424
2,4,1,7,35,1.75,14.614310580149182,83.025190912,0.0083025190912
2,4,1,8,40,2.0,14.358767355232295,85.536948224,0.0085536948224
2,4,1,9,45,2.25,14.555068924031495,96.131473408,0.0096131473408
2,4,2,1,6,0.25,4.741171313559577,60.21332992000001,0.006021332992
2,4,2,2,14,0.5,13.534066880577424,108.165677056,0.010816567705600001
2,4,2,3,24,0.75,13.996461361660536,118.495281152,0.0118495281152
3,6,1,1,7,0.16666666666666666,13.687941581385303,42.604957696,0.0042604957696
3,6,1,10,70,1.6666666666666667,15.247437932567232,100.96353280000001,0.010096353280000001
3,6,1,2,14,0.3333333333333333,14.237010380416443,63.558516736,0.0063558516736000005
3,6,1,3,21,0.5,14.38868553328319,68.261658624,0.006826165862400001
3,6,1,4,28,0.6666666666666666,14.64478641974228,72.02000896,0.007202000896
3,6,1,5,35,0.8333333333333334,14.974749792481079,75.634245632,0.0075634245632000005
3,6,1,6,42,1.0,14.896053568915173,79.36586547200001,0.007936586547200001
3,6,1,7,49,1.1666666666666667,15.21601732654554,83.234390016,0.0083234390016
3,6,1,8,56,1.3333333333333333,15.123643737777021,85.810888704,0.008581088870400001
3,6,1,9,63,1.5,15.151016371030932,96.52089651200001,0.009652089651200001
3,6,2,1,8,0.16666666666666666,4.741171313559577,61.34730752,0.006134730752
3,6,2,2,18,0.3333333333333333,14.22709506653564,110.099611648,0.0110099611648
3,6,2,3,30,0.5,14.522165222907672,118.92811366400001,0.0118928113664
4,8,1,1,9,0.125,13.836323357505078,42.93906432,0.004293906432
4,8,1,10,90,1.25,15.475117237270943,108.483108864,0.0108483108864
4,8,1,2,18,0.25,14.288743629423834,63.182127104,0.0063182127104
4,8,1,3,27,0.375,14.588046064916922,67.971842048,0.0067971842048
4,8,1,4,36,0.5,14.714644527063292,71.471661056,0.0071471661056
4,8,1,5,45,0.625,15.197411689453634,75.327381504,0.0075327381504
4,8,1,6,54,0.75,15.244191370382607,79.06494054400001,0.0079064940544
4,8,1,7,63,0.875,15.386696156625659,87.74449561600001,0.008774449561600001
4,8,1,8,72,1.0,15.393204389984948,91.649605632,0.0091649605632
4,8,1,9,81,1.125,15.454623320354886,104.36026368,0.010436026368
4,8,2,1,10,0.125,4.741171313559577,61.650255872,0.006165025587200001
4,8,2,2,22,0.25,14.571266149974784,110.00081612800001,0.011000081612800002
4,8,2,3,36,0.375,14.73163959717372,118.491938816,0.0118491938816
5,10,1,1,11,0.1,13.89325189252043,48.88293376,0.004888293376
5,10,1,10,110,1.0,15.648287314784486,106.066976768,0.0106066976768
5,10,1,2,22,0.2,14.555881763221223,68.064333824,0.0068064333824
5,10,1,3,33,0.3,14.837729306974675,72.791277568,0.0072791277568
5,10,1,4,44,0.4,15.096584835078135,76.55491174400001,0.007655491174400001
5,10,1,5,55,0.5,15.307673966414734,80.150593536,0.0080150593536
5,10,1,6,66,0.6,15.306621597446256,84.10729676800001,0.008410729676800002
5,10,1,7,77,0.7,15.376816045084595,88.419770368,0.0088419770368
5,10,1,8,88,0.8,15.444111300820433,90.929332224,0.0090929332224
5,10,1,9,99,0.9,15.462939964126473,101.81191270400001,0.0101811912704
5,10,2,1,12,0.1,4.741171313559577,67.421638656,0.0067421638655999995
5,10,2,2,26,0.2,14.496287820881971,115.041435648,0.0115041435648
6,12,1,1,13,0.08333333333333333,13.929917381748728,49.917558784,0.0049917558784
6,12,1,10,130,0.8333333333333334,15.595714801322204,106.407206912,0.010640720691200001
6,12,1,2,26,0.16666666666666666,14.538466301471152,67.852611584,0.0067852611584000005
6,12,1,3,39,0.25,15.137023879195288,73.166839808,0.0073166839808
6,12,1,4,52,0.3333333333333333,15.312110831108392,76.73954304,0.007673954304
6,12,1,5,65,0.4166666666666667,15.380547249350682,80.667025408,0.0080667025408
6,12,1,6,78,0.5,15.408406571019878,84.713275392,0.0084713275392
6,12,1,7,91,0.5833333333333334,15.465774763235839,88.85627289600001,0.0088856272896
6,12,1,8,104,0.6666666666666666,15.536981623611439,91.32282675200001,0.0091322826752
6,12,1,9,117,0.75,15.600573576805294,102.02943488000001,0.010202943488
6,12,2,1,14,0.08333333333333333,4.741171313559577,68.54184140800001,0.006854184140800001
6,12,2,2,30,0.16666666666666666,14.650124000816177,115.44364646400001,0.011544364646400001
6,12,3,2,34,0.16666666666666666,4.741171313559577,158.42217164800002,0.015842217164800002
7,14,1,1,15,0.07142857142857142,14.006168516827017,51.2780288,0.00512780288
7,14,1,10,150,0.7142857142857143,15.763401225654803,107.16194406400001,0.0107161944064
7,14,1,2,30,0.14285714285714285,14.654681819238004,69.953347584,0.0069953347584
7,14,1,3,45,0.21428571428571427,15.262776628017757,73.782870016,0.0073782870016
7,14,1,4,60,0.2857142857142857,15.401296674953468,77.52313241600001,0.007752313241600001
7,14,1,5,75,0.35714285714285715,15.471254601547244,81.39227136000001,0.008139227136000002
7,14,1,6,90,0.42857142857142855,15.532011849088398,85.16292608,0.008516292608000001
7,14,1,7,105,0.5,15.61786965586403,89.256476672,0.0089256476672
7,14,1,8,120,0.5714285714285714,15.613827620677673,91.849261056,0.0091849261056
7,14,1,9,135,0.6428571428571429,15.72679355533282,102.65615564800001,0.0102656155648
7,14,2,1,16,0.07142857142857142,4.741171313559577,69.96110540800001,0.006996110540800001
7,14,2,2,34,0.14285714285714285,14.739169287305119,116.10821427200001,0.011610821427200001
7,14,3,2,38,0.14285714285714285,4.741171313559577,158.917623808,0.0158917623808
7,14,4,2,42,0.14285714285714285,14.637442468296065,204.96914841600002,0.020496914841600003
7,14,5,2,46,0.14285714285714285,14.63718268287934,250.351992832,0.0250351992832
8,16,1,1,17,0.0625,14.098326949600645,51.081486336000005,0.0051081486336000004
8,16,1,10,170,0.625,15.89173887115214,106.504617984,0.0106504617984
8,16,1,2,34,0.125,14.714393974963587,67.99085568000001,0.006799085568000001
8,16,1,3,51,0.1875,15.253859696255354,72.792375296,0.0072792375296
8,16,1,4,68,0.25,15.366542228023928,76.430491648,0.0076430491648
8,16,1,5,85,0.3125,15.564081930928545,80.060801024,0.0080060801024
8,16,1,6,102,0.375,15.575654187392614,84.026998784,0.0084026998784
8,16,1,7,119,0.4375,15.711492067927612,88.270946304,0.0088270946304
8,16,1,8,136,0.5,15.682467016480457,90.915454976,0.0090915454976
8,16,1,9,153,0.5625,15.803837679816098,101.865791488,0.0101865791488
8,16,2,1,18,0.0625,4.741171313559577,69.620252672,0.006962025267200001
8,16,2,2,38,0.125,14.098326949600645,115.15133132800001,0.0115151331328
8,16,2,3,60,0.1875,15.198713195831811,121.200001024,0.0121200001024
8,16,3,2,42,0.125,4.741171313559577,157.80524851200002,0.015780524851200003
8,16,4,2,46,0.125,14.158890775412935,203.93521971200002,0.020393521971200004
8,16,5,2,50,0.125,14.15885747428555,249.87015577600002,0.0249870155776
8,16,6,2,54,0.125,4.741171313559577,293.820563456,0.0293820563456
9,18,1,1,19,0.05555555555555555,14.091108964665032,58.316034048000006,0.0058316034048
9,18,1,10,190,0.5555555555555556,15.917501552589236,112.34541568,0.011234541568
9,18,1,2,38,0.1111111111111111,14.886968880963083,73.06604544000001,0.007306604544000001
9,18,1,3,57,0.16666666666666666,15.195954015622243,77.83317504,0.007783317504
9,18,1,4,76,0.2222222222222222,15.410854483600982,80.79211724800001,0.0080792117248
9,18,1,5,95,0.2777777777777778,15.503253501156111,85.210750976,0.0085210750976
9,18,1,6,114,0.3333333333333333,15.698967272745392,89.49542912000001,0.008949542912000001
9,18,1,7,133,0.3888888888888889,15.740143608792819,93.90102937600001,0.0093901029376
9,18,1,8,152,0.4444444444444444,15.78016653941511,96.59859763200001,0.009659859763200001
9,18,1,9,171,0.5,15.901448953223912,107.62937139200001,0.0107629371392
9,18,2,1,20,0.05555555555555555,4.741171313559577,76.87181926400001,0.007687181926400001
9,18,2,2,42,0.1111111111111111,14.44498338998798,120.04987699200001,0.012004987699200002
9,18,2,3,66,0.16666666666666666,15.450118539149944,126.041915392,0.012604191539200001
