N,I,H,G,P,K,psnr,total_time,epoch_time
10,10,1,1,11,0.1,16.015937377217217,6.269264896,0.0006269264896000001
10,10,1,2,22,0.2,19.14588297531057,6.193210368000001,0.0006193210368
10,10,1,3,33,0.3,19.7202107141998,6.29731584,0.0006297315840000001
10,10,1,4,44,0.4,20.50928014251538,6.259034112,0.0006259034112
10,10,1,5,55,0.5,21.33401656770543,6.337227776000001,0.0006337227776000001
2,2,1,1,3,0.5,13.180472419544271,6.118354944,0.0006118354944
2,2,1,2,6,1.0,15.394300082022472,6.125045760000001,0.0006125045760000001
2,2,1,3,9,1.5,15.395651311985269,6.117929984000001,0.0006117929984
2,2,1,4,12,2.0,15.885231521898302,6.4182272000000005,0.0006418227200000001
2,2,1,5,15,2.5,15.885231521898302,6.415211008,0.0006415211008
2,2,1,6,18,3.0,15.885231521898302,6.416425984,0.0006416425984
2,2,2,2,10,1.0,13.180472419544271,7.949128192000001,0.0007949128192000001
2,2,3,2,14,1.0,3.29203842989876,9.785603072,0.0009785603072
3,3,1,1,4,0.3333333333333333,14.668587871808246,6.282076160000001,0.0006282076160000001
3,3,1,2,8,0.6666666666666666,15.861666850917754,6.1091778560000005,0.0006109177856000001
3,3,1,3,12,1.0,15.862933541345662,6.129762304000001,0.0006129762304000001
3,3,1,4,16,1.3333333333333333,16.6342422686671,6.357478400000001,0.0006357478400000001
3,3,1,5,20,1.6666666666666667,17.16700267427103,6.355235328,0.0006355235328
3,3,1,6,24,2.0,17.082263753035605,6.3530982400000005,0.0006353098240000001
4,4,1,1,5,0.25,15.181918389086084,6.142499328,0.0006142499328000001
4,4,1,2,10,0.5,16.072537773236984,6.251918336,0.0006251918336
4,4,1,3,15,0.75,16.649114244674806,6.168750080000001,0.0006168750080000001
4,4,1,4,20,1.0,17.2198884204754,6.299163648,0.0006299163648
4,4,1,5,25,1.25,17.22079266180109,6.3589012480000005,0.0006358901248
4,4,1,6,30,1.5,17.61854627748051,6.297121792,0.0006297121792
5,5,1,1,6,0.2,15.40534216015217,6.323008512,0.0006323008512
5,5,1,2,12,0.4,16.47198404525968,6.267668992000001,0.0006267668992000001
5,5,1,3,18,0.6,17.103310069016317,6.137562112,0.0006137562112
5,5,1,4,24,0.8,18.088557491093177,6.283003904,0.0006283003904
5,5,1,5,30,1.0,19.19121585002918,6.279151616,0.0006279151616
5,5,1,6,36,1.2,20.245626375479358,6.297997312000001,0.0006297997312000001
6,6,1,1,7,0.16666666666666666,15.410894975151017,6.240734208,0.0006240734208
6,6,1,2,14,0.3333333333333333,17.016925930667735,6.255991296,0.0006255991296
6,6,1,3,21,0.5,17.52002838329351,6.306030592000001,0.0006306030592000001
6,6,1,4,28,0.6666666666666666,18.327310063780317,6.408654336000001,0.0006408654336000001
6,6,1,5,35,0.8333333333333334,19.087427974617444,6.262734336,0.0006262734336
6,6,1,6,42,1.0,18.496611151506887,6.3692922880000005,0.0006369292288
7,7,1,1,8,0.14285714285714285,15.774081525329377,6.102901248,0.0006102901248000001
7,7,1,2,16,0.2857142857142857,16.727039532745177,6.039404032,0.0006039404032
7,7,1,3,24,0.42857142857142855,18.299729394438625,6.497143808000001,0.0006497143808000001
7,7,1,4,32,0.5714285714285714,19.24059615056668,6.469908992000001,0.0006469908992
7,7,1,5,40,0.7142857142857143,19.81298092769919,6.298867712000001,0.0006298867712000001
8,8,1,1,9,0.125,16.043506785733594,6.258558976000001,0.0006258558976000001
8,8,1,2,18,0.25,17.508686271705383,6.265953280000001,0.0006265953280000001
8,8,1,3,27,0.375,19.475889266130913,6.297660928,0.0006297660928
8,8,1,4,36,0.5,20.04821974857997,6.37793024,0.000637793024
8,8,1,5,45,0.625,20.83379150797858,6.369357824000001,0.0006369357824000001
9,9,1,1,10,0.1111111111111111,16.07534835370393,6.0605214720000005,0.0006060521472000001
9,9,1,2,20,0.2222222222222222,18.574072259435997,6.279604224000001,0.0006279604224000001
9,9,1,3,30,0.3333333333333333,19.322931385705047,6.295829504,0.0006295829504000001
9,9,1,4,40,0.4444444444444444,19.46754024837531,6.466605568,0.0006466605568000001
9,9,1,5,50,0.5555555555555556,20.622734877798507,6.282616832,0.0006282616832
