N,I,H,G,P,K,psnr,total_time,epoch_time
10,20,1,1,21,0.05,15.006210578985312,58.747404288000006,0.0058747404288000005
10,20,1,10,210,0.5,17.190134527602275,112.59378073600001,0.011259378073600002
10,20,1,12,252,0.6,17.32422544355751,124.159524864,0.012415952486400001
10,20,1,2,42,0.1,16.158232723580298,73.99304396800001,0.007399304396800001
10,20,1,20,420,1.0,17.682403214113094,172.063916032,0.017206391603200002
10,20,1,3,63,0.15,16.449318349658423,78.060658688,0.007806065868800001
10,20,1,4,84,0.2,16.656191603421046,81.198383104,0.0081198383104
10,20,1,5,105,0.25,16.753996165254105,86.0004352,0.00860004352
10,20,1,6,126,0.3,16.945962299426274,90.07497216,0.009007497216
10,20,1,7,147,0.35,17.02047774684771,94.645510144,0.0094645510144
10,20,1,8,168,0.4,17.06233881761647,97.40757401600001,0.0097407574016
10,20,1,9,189,0.45,17.144644700204253,108.56367718400001,0.010856367718400001
10,20,2,1,22,0.05,4.471261668842014,77.47256320000001,0.007747256320000001
10,20,2,10,310,0.5,17.596205159889546,191.96120268800001,0.0191961202688
10,20,2,12,396,0.6,17.698948463025935,211.42991667200002,0.021142991667200003
10,20,2,2,46,0.1,15.006210578985312,120.096325632,0.0120096325632
10,20,2,20,820,1.0,18.34209581159415,305.492754432,0.030549275443200002
10,20,2,4,100,0.2,16.70031767735827,133.348098048,0.0133348098048
10,20,3,3,81,0.15,16.45977460192636,174.816100352,0.0174816100352
10,20,4,10,510,0.5,17.809562424059614,349.89005209600003,0.0349890052096
10,20,4,20,1620,1.0,18.87049404252413,557.6775434240001,0.05576775434240001
10,20,4,3,90,0.15,16.508400786215766,223.19308800000002,0.022319308800000003
10,20,4,4,132,0.2,16.82824094326874,236.345393152,0.0236345393152
10,20,5,3,99,0.15,16.219374733545834,272.190160896,0.0272190160896
10,20,6,2,62,0.1,4.471261668842014,298.683203584,0.0298683203584
10,20,8,2,70,0.1,4.471261668842014,390.270418944,0.039027041894400004
11,22,1,5,115,0.22727272727272727,16.878270239120155,88.732106752,0.008873210675200001
11,22,2,4,108,0.18181818181818182,16.78864689486218,134.27464601600002,0.013427464601600003
11,22,3,3,87,0.13636363636363635,16.158509946838112,175.88296089600001,0.0175882960896
11,22,4,3,96,0.13636363636363635,16.39096230811162,225.26371430400002,0.0225263714304
11,22,5,3,105,0.13636363636363635,16.46453297688339,273.82697164800004,0.027382697164800004
11,22,6,3,114,0.13636363636363635,16.56829038408963,322.339569664,0.0322339569664
11,22,8,2,74,0.09090909090909091,4.471261668842014,395.69417830400005,0.0395694178304
12,24,1,5,125,0.20833333333333334,16.745418566696532,85.90921728000001,0.008590921728
12,24,2,4,116,0.16666666666666666,16.755743077094476,135.33321625600001,0.013533321625600002
12,24,3,4,132,0.16666666666666666,16.882890618948664,185.019940864,0.0185019940864
12,24,4,3,102,0.125,16.567764411191312,223.794905088,0.0223794905088
12,24,5,3,111,0.125,16.15431407906572,272.21537587200004,0.027221537587200004
12,24,6,3,120,0.125,16.482961153597483,315.988017152,0.0315988017152
12,24,8,3,138,0.125,16.12865867974562,418.06338457600003,0.041806338457600005
13,26,1,6,162,0.23076923076923078,17.063241693361817,96.979337216,0.0096979337216
13,26,2,5,160,0.19230769230769232,16.928283955924503,150.058582016,0.015005858201600001
13,26,3,4,140,0.15384615384615385,16.86819771589162,194.446278656,0.0194446278656
13,26,4,4,156,0.15384615384615385,16.924198692680598,245.58406860800002,0.024558406860800002
13,26,5,3,117,0.11538461538461539,16.179775862273303,278.824321024,0.027882432102400004
13,26,6,3,126,0.11538461538461539,16.55872748700388,335.46534912000004,0.033546534912000006
14,28,1,6,174,0.21428571428571427,16.740069021948134,107.55463577600001,0.0107554635776
14,28,2,5,170,0.17857142857142858,17.06306357134798,159.228624896,0.015922862489600002
15,30,1,15,465,0.5,17.94463485290883,154.550534144,0.0154550534144
15,30,1,30,930,1.0,18.436451936232288,231.36542720000003,0.023136542720000004
15,30,1,6,186,0.2,17.116875516460574,107.941462016,0.0107941462016
15,30,1,7,217,0.23333333333333334,17.166508069762383,112.759250944,0.0112759250944
15,30,2,15,690,0.5,18.350179215951552,255.48908134400003,0.025548908134400004
15,30,2,30,1830,1.0,19.133314659892996,435.330711552,0.043533071155200005
15,30,2,6,222,0.2,17.3210895226353,166.48994816,0.016648994816
15,30,4,15,1140,0.5,18.63212449469249,446.46983270400005,0.0446469832704
15,30,4,4,172,0.13333333333333333,16.847119587359277,259.62586112,0.025962586112000002
15,30,4,6,294,0.2,17.470015802332103,279.465099264,0.0279465099264
2,4,1,1,5,0.25,14.034575678378651,41.554984960000006,0.004155498496
2,4,1,10,50,2.5,15.604127005397741,100.67931955200001,0.010067931955200001
2,4,1,2,10,0.5,15.201291924559872,63.558578176000005,0.0063558578176
2,4,1,3,15,0.75,15.201291924559872,68.11154432000001,0.006811154432000001
2,4,1,4,20,1.0,15.247964140439525,71.643938816,0.0071643938816
2,4,1,5,25,1.25,15.554954406514135,75.90858752000001,0.007590858752000001
2,4,1,6,30,1.5,15.603592865083476,78.841430016,0.007884143001600001
2,4,1,7,35,1.75,15.515654534118008,83.01228032,0.008301228032
2,4,1,8,40,2.0,15.860557396373313,85.496578048,0.0085496578048
2,4,1,9,45,2.25,15.858511091862034,96.381894656,0.0096381894656
2,4,10,1,14,0.25,4.471261668842014,212.46314086400002,0.021246314086400004
2,4,2,1,6,0.25,4.471261668842014,60.307206144000006,0.0060307206144
2,4,2,2,14,0.5,14.034575678378651,108.225921024,0.0108225921024
2,4,2,3,24,0.75,15.574273814450844,118.451298304,0.0118451298304
2,4,3,1,7,0.25,4.471261668842014,79.419604992,0.0079419604992
2,4,4,1,8,0.25,4.471261668842014,98.42253824000001,0.009842253824
2,4,5,1,9,0.25,4.471261668842014,117.131608064,0.0117131608064
2,4,6,1,10,0.25,4.471261668842014,138.18884915200002,0.013818884915200001
2,4,7,1,11,0.25,4.471261668842014,157.137502208,0.0157137502208
2,4,8,1,12,0.25,4.471261668842014,176.592011264,0.0176592011264
2,4,9,1,13,0.25,4.471261668842014,195.362291712,0.0195362291712
20,40,1,20,820,0.5,18.33858336033004,190.273585152,0.019027358515200002
20,40,1,24,984,0.6,18.47573358063819,211.60255488,0.021160255488
20,40,1,40,1640,1.0,19.03913838164482,307.60963276800004,0.030760963276800005
20,40,1,8,328,0.2,17.487821213794884,116.480385024,0.0116480385024
